# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 250, i.e. number of multipoles equal to 249
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:aa                     7:aa_reco                8:aa_reio                9:aT                    10:aT_reco               11:aT_reio               12:aE                    13:aE_reco               14:aE_reio               15:TE_rot                16:TB_rot                17:EE_rot                18:BB_rot                19:EB_rot             
   74       2.638433994111e-10       5.125587812442e-14      -1.017685067229e-12       0.000000000000e+00       2.328308468026e-11       2.328308471478e-11       1.027791674250e-20      -1.567576178282e-11      -1.567577941040e-11       1.762757900067e-17       1.086970775409e-12       1.087027266807e-12      -7.476604537537e-21       1.495715586537e-13       4.345012701214e-17       5.126084513350e-14       2.107892297166e-20       1.405296762917e-17 
   75       2.672473613644e-10       5.314002774728e-14      -1.084544435609e-12       0.000000000000e+00       2.292485256077e-11       2.292485261514e-11       8.663513102726e-21      -1.657165471556e-11      -1.657166338913e-11       8.673572119736e-18       1.098254440829e-12       1.098289119859e-12      -6.466663126056e-21       1.545560999460e-13       4.397011555762e-17       5.314274966568e-14       1.515720777952e-20       1.460475127042e-17 
   76       2.706827016492e-10       5.504874657850e-14      -1.152801775976e-12       0.000000000000e+00       2.256877615181e-11       2.256877617094e-11       9.247840298701e-21      -1.745027051723e-11      -1.745027336549e-11       2.848260843362e-18       1.109123533027e-12       1.109133616681e-12      -4.833106155508e-21       1.595886224268e-13       4.437417829858e-17       5.504910074572e-14       1.103354570107e-20       1.515365894252e-17 
   77       2.741491364915e-10       5.697991384279e-14      -1.222422381099e-12       0.000000000000e+00       2.221491452139e-11       2.221491451308e-11       1.127989929051e-20      -1.831141088550e-11      -1.831141151505e-11       6.295519701661e-19       1.119563702490e-12       1.119555050885e-12      -3.251731499654e-21       1.646629489110e-13       4.501650105502e-17       5.697855429260e-14       8.356499739422e-21       1.570120177542e-17 
   78       2.776477970210e-10       5.893182867488e-14      -1.293391029366e-12       0.000000000000e+00       2.186332464782e-11       2.186332465147e-11       1.371426000478e-20      -1.915490954428e-11      -1.915491209828e-11       2.553999064932e-18       1.129566042806e-12       1.129548064819e-12      -2.010549406857e-21       1.697743203778e-13       4.604867140672e-17       5.892971336511e-14       6.741304315681e-21       1.624905482458e-17 
   79       2.811787913554e-10       6.090313769932e-14      -1.365700255265e-12       0.000000000000e+00       2.151406123291e-11       2.151406124791e-11       1.557734775789e-20      -1.998067557713e-11      -1.998068452621e-11       8.949083195352e-18       1.139126206756e-12       1.139107661188e-12      -1.155612467584e-21       1.749191693773e-13       4.745373476908e-17       6.090113389558e-14       5.847470846346e-21       1.679864294067e-17 
   80       2.847420223145e-10       6.289267780060e-14      -1.439333734784e-12       0.000000000000e+00       2.116717820483e-11       2.116717820147e-11       1.641676362114e-20      -2.078859928635e-11      -2.078861827800e-11       1.899164675915e-17       1.148242679684e-12       1.148229303285e-12      -6.206847639448e-22       1.800947196300e-13       4.911182813961e-17       6.289133323895e-14       5.411588186434e-21       1.735096742779e-17 
   81       2.883376028874e-10       6.489930955921e-14      -1.514262203301e-12       0.000000000000e+00       2.082272775220e-11       2.082272772847e-11       1.619623466414e-20      -2.157853662746e-11      -2.157856682789e-11       3.020043073873e-17       1.156915005794e-12       1.156908809171e-12      -3.109565727493e-22       1.852984025209e-13       5.086476465877e-17       6.489878349364e-14       5.249333272153e-21       1.790659342724e-17 
   82       2.919653773092e-10       6.692178851281e-14      -1.590446119729e-12       0.000000000000e+00       2.048075955718e-11       2.048075954555e-11       1.487762266154e-20      -2.235038630558e-11      -2.235042556973e-11       3.926414822827e-17       1.165142487745e-12       1.165142384503e-12      -1.433754295115e-22       1.905274689718e-13       5.257585767796e-17       6.692191983406e-14       5.241846652445e-21       1.846572520316e-17 
   83       2.956257102339e-10       6.895867154830e-14      -1.667835951607e-12       0.000000000000e+00       2.014132174382e-11       2.014132176690e-11       1.315678152246e-20      -2.310408972093e-11      -2.310413356581e-11       4.384487800155e-17       1.172923343562e-12       1.172926632579e-12      -5.853763801591e-23       1.957786430705e-13       5.417236995063e-17       6.895913903658e-14       5.317658055797e-21       1.902830255579e-17 
   84       2.993175632193e-10       7.100830610870e-14      -1.746372543026e-12       0.000000000000e+00       1.980446161492e-11       1.980446165460e-11       1.233861012930e-20      -2.383952282377e-11      -2.383956639808e-11       4.357431702303e-17       1.180254605515e-12       1.180258572091e-12      -1.879990223257e-23       2.010480226942e-13       5.565332770032e-17       7.100880231695e-14       5.436357502414e-21       1.959408907552e-17 
   85       3.030408782927e-10       7.306889234329e-14      -1.825994128442e-12       0.000000000000e+00       1.947022471879e-11       1.947022473626e-11       1.308326808673e-20      -2.455652854638e-11      -2.455656810612e-11       3.955973540018e-17       1.187132651135e-12       1.187135593821e-12      -2.182896741870e-24       2.063313410935e-13       5.706370456234e-17       7.306923396353e-14       5.576316328711e-21       2.016273754081e-17 
   86       3.067969032138e-10       7.513857186520e-14      -1.906649757601e-12       0.000000000000e+00       1.913865393502e-11       1.913865391804e-11       1.542193053870e-20      -2.525509253275e-11      -2.525512571868e-11       3.318593748521e-17       1.193553948374e-12       1.193555377248e-12       3.397393790820e-24       2.116241138520e-13       5.845654399962e-17       7.513871728141e-14       5.726506165793e-21       2.073383262115e-17 
   87       3.105850822333e-10       7.721551559362e-14      -1.988291330540e-12       0.000000000000e+00       1.880979101714e-11       1.880979099111e-11       1.882910796098e-20      -2.593522533218e-11      -2.593525051149e-11       2.517931483609e-17       1.199515837834e-12       1.199516080675e-12       4.240776054243e-24       2.169221461843e-13       5.986656689005e-17       7.721551592242e-14       5.881529822474e-21       2.130692338997e-17 
   88       3.144043274151e-10       7.929792989869e-14      -2.070861241280e-12       0.000000000000e+00       1.848367699342e-11       1.848367698025e-11       2.177602306144e-20      -2.659680046319e-11      -2.659681645889e-11       1.599569731600e-17       1.205016629302e-12       1.205016282311e-12       3.427236639646e-24       2.222212757171e-13       6.130375036631e-17       7.929786340911e-14       6.038820438559e-21       2.188153543308e-17 
   89       3.182548231842e-10       8.138402624957e-14      -2.154302344662e-12       0.000000000000e+00       1.816035049602e-11       1.816035049028e-11       2.271612624294e-20      -2.723970969306e-11      -2.723971670432e-11       7.011262340001e-18       1.210055247473e-12       1.210054791940e-12       2.317102666515e-24       2.275174896170e-13       6.276125969720e-17       8.138395325321e-14       6.197162958956e-21       2.245717603806e-17 
   90       3.221374102960e-10       8.347201085987e-14      -2.238563953209e-12       0.000000000000e+00       1.783984811530e-11       1.783984810557e-11       2.122401345138e-20      -2.786398610368e-11      -2.786398673525e-11       6.315697174491e-19       1.214631139302e-12       1.214630811749e-12       1.403774200506e-24       2.328067874550e-13       6.422684383939e-17       8.347195925712e-14       6.355959512472e-21       2.303334373970e-17 
   91       3.260510039673e-10       8.556006709016e-14      -2.323591476113e-12       0.000000000000e+00       1.752220564499e-11       1.752220563247e-11       1.796423888001e-20      -2.846966057874e-11      -2.846965965778e-11      -9.209588827271e-19       1.218744162454e-12       1.218744000913e-12       7.858157362767e-25       2.380851562866e-13       6.569062408956e-17       8.556003936754e-14       6.514881608129e-21       2.360953124811e-17 
   92       3.299949259034e-10       8.764633933542e-14      -2.409320365856e-12       0.000000000000e+00       1.720745744666e-11       1.720745744077e-11       1.457667349875e-20      -2.905665688032e-11      -2.905665994135e-11       3.061025912044e-18       1.222394390434e-12       1.222394339681e-12       4.142855558814e-25       2.433485631503e-13       6.714758701604e-17       8.764632662214e-14       6.673712518508e-21       2.418522379109e-17 
   93       3.339693452806e-10       8.972894091336e-14      -2.495687053201e-12       0.000000000000e+00       1.689563575627e-11       1.689563575977e-11       1.276334671483e-20      -2.962492451673e-11      -2.962493578546e-11       1.126873706311e-17       1.225582140142e-12       1.225582135681e-12       2.088764505218e-25       2.485928580200e-13       6.859645779972e-17       8.972893399543e-14       6.832279956581e-21       2.475990081397e-17 
   94       3.379744012100e-10       9.180596971214e-14      -2.582633036683e-12       0.000000000000e+00       1.658677121022e-11       1.658677121265e-11       1.280825801427e-20      -3.017451075668e-11      -3.017453187386e-11       2.111718098656e-17       1.228308068856e-12       1.228308073597e-12       1.021446633051e-25       2.538140281888e-13       7.003752077381e-17       9.180596362882e-14       6.990428754121e-21       2.533303867665e-17 
   95       3.420097801863e-10       9.387550910504e-14      -2.670097036829e-12       0.000000000000e+00       1.628089324495e-11       1.628089323631e-11       1.386717581196e-20      -3.070546495798e-11      -3.070549501741e-11       3.005942501160e-17       1.230573184054e-12       1.230573188350e-12       4.907652305822e-26       2.590080073212e-13       7.147085824529e-17       9.387550274954e-14       7.148009386477e-21       2.590410958729e-17 
   96       3.460745171441e-10       9.593562984005e-14      -2.758013757207e-12       0.000000000000e+00       1.597802993088e-11       1.597802991536e-11       1.501001906334e-20      -3.121778534254e-11      -3.121782176422e-11       3.642168384060e-17       1.232378835379e-12       1.232378841977e-12       2.340144208240e-26       2.641707275065e-13       7.289576296715e-17       9.593562367126e-14       7.304873681824e-21       2.647258162546e-17 
   97       3.501680913854e-10       9.798438773226e-14      -2.846314634651e-12       0.000000000000e+00       1.567820776794e-11       1.567820775836e-11       1.531856481682e-20      -3.171146367944e-11      -3.171150303817e-11       3.935872457712e-17       1.233726657745e-12       1.233726668968e-12       1.113312965658e-26       2.692981356288e-13       7.431096738641e-17       9.798438200504e-14       7.460873089453e-21       2.703791825700e-17 
   98       3.542905256065e-10       1.000198403498e-13      -2.934934470656e-12       0.000000000000e+00       1.538145197854e-11       1.538145198064e-11       1.426946920717e-20      -3.218653750487e-11      -3.218657581555e-11       3.831067703806e-17       1.234618670091e-12       1.234618683749e-12       5.282269646758e-27       2.743862093316e-13       7.571511372459e-17       1.000198346589e-13       7.615859473929e-21       2.759958330395e-17 
   99       3.584411398833e-10       1.020400567762e-13      -3.023807377129e-12       0.000000000000e+00       1.508778633040e-11       1.508778633725e-11       1.217537077429e-20      -3.264306014205e-11      -3.264309300837e-11       3.286632155358e-17       1.235057314945e-12       1.235057326593e-12       2.486866262423e-27       2.794310402611e-13       7.710705821883e-17       1.020400504757e-13       7.769685721266e-21       2.815704388104e-17 
  100       3.626193940322e-10       1.040430824599e-13      -3.112863786544e-12       0.000000000000e+00       1.479723233962e-11       1.479723233993e-11       9.735344155013e-21      -3.308107227188e-11      -3.308109554110e-11       2.326921117455e-17       1.235045193513e-12       1.235045200098e-12       1.153200550884e-27       2.844287346400e-13       7.848584733369e-17       1.040430751799e-13       7.922202998440e-21       2.870976072346e-17 
  101       3.668253094434e-10       1.060269623762e-13      -3.202037280064e-12       0.000000000000e+00       1.450981032981e-11       1.450981031597e-11       7.927285255027e-21      -3.350065062420e-11      -3.350066172810e-11       1.110389905704e-17       1.234585200410e-12       1.234585201784e-12       5.228235101157e-28       2.893752695748e-13       7.985053953869e-17       1.060269541914e-13       8.073262465150e-21       2.925719448232e-17 
  102       3.710583813274e-10       1.079897754892e-13      -3.291261864509e-12       0.000000000000e+00       1.422554048593e-11       1.422554045889e-11       7.849194895744e-21      -3.390188670345e-11      -3.390188620960e-11      -4.938525445667e-19       1.233680764129e-12       1.233680762332e-12       2.303362753932e-28       2.942670075962e-13       8.120023001053e-17       1.079897667502e-13       8.222717862819e-21       2.979881514100e-17 
  103       3.753176346982e-10       1.099295905960e-13      -3.380463336204e-12       0.000000000000e+00       1.394444109656e-11       1.394444106764e-11       9.515657711141e-21      -3.428481900834e-11      -3.428481124131e-11      -7.767029673104e-18       1.232335518919e-12       1.232335516613e-12       9.818712060591e-29       2.991001291624e-13       8.253386758937e-17       1.099295816646e-13       8.370422141413e-21       3.033408980434e-17 
  104       3.796021672376e-10       1.118444655425e-13      -3.469568109331e-12       0.000000000000e+00       1.366652782394e-11       1.366652780619e-11       1.179768809110e-20      -3.464948710657e-11      -3.464947902638e-11      -8.080192145516e-18       1.230553203027e-12       1.230553201992e-12       4.038930123170e-29       3.038708310620e-13       8.385034985721e-17       1.118444566269e-13       8.516227405798e-21       3.086248250986e-17 
  105       3.839120416694e-10       1.137324872660e-13      -3.558507927393e-12       0.000000000000e+00       1.339181560199e-11       1.339181559831e-11       1.390590008227e-20      -3.499600394689e-11      -3.499600266730e-11      -1.279586566875e-18       1.228337964844e-12       1.228337965427e-12       1.600968074837e-29       3.085754713976e-13       8.514861520483e-17       1.137324784042e-13       8.659987975265e-21       3.138346531793e-17 
  106       3.882466311171e-10       1.155917663167e-13      -3.647214214853e-12       0.000000000000e+00       1.312031912520e-11       1.312031912646e-11       1.566159580241e-20      -3.532450415306e-11      -3.532451435639e-11       1.020332985473e-17       1.225694350706e-12       1.225694352172e-12       6.111940461524e-30       3.132105976413e-13       8.642767900394e-17       1.155917574479e-13       8.801559972784e-21       3.189651682443e-17 
  107       3.926043033263e-10       1.174204264452e-13      -3.735611045646e-12       0.000000000000e+00       1.285205149726e-11       1.285205148892e-11       1.688005123912e-20      -3.563506200059e-11      -3.563508448943e-11       2.248884070822e-17       1.222627134119e-12       1.222627135273e-12       2.247449893002e-30       3.177726085223e-13       8.768654176998e-17       1.174204174894e-13       8.940800532633e-21       3.240111928975e-17 
  108       3.969851576508e-10       1.192166095661e-13      -3.823622466701e-12       0.000000000000e+00       1.258702373795e-11       1.258702371009e-11       1.751526683658e-20      -3.592774766214e-11      -3.592777958211e-11       3.191997889731e-17       1.219141313696e-12       1.219141313721e-12       7.963484293738e-31       3.222582090763e-13       8.892430271244e-17       1.192166004695e-13       9.077568175666e-21       3.289675999901e-17 
  109       4.013886582755e-10       1.209784684222e-13      -3.911178238808e-12       0.000000000000e+00       1.232524522397e-11       1.232524518073e-11       1.757915776740e-20      -3.620270507775e-11      -3.620274140057e-11       3.632281910489e-17       1.215242088065e-12       1.215242087172e-12       2.720755725738e-31       3.266640092870e-13       9.014003702572e-17       1.209784591659e-13       9.211722247909e-21       3.338292922762e-17 
  110       4.058138726537e-10       1.227041828335e-13      -3.998206047582e-12       0.000000000000e+00       1.206672439664e-11       1.206672435518e-11       1.706393035457e-20      -3.646007661590e-11      -3.646011185897e-11       3.524306155050e-17       1.210934912797e-12       1.210934911911e-12       8.969703728760e-32       3.309867121291e-13       9.133284175998e-17       1.227041734214e-13       9.343124156234e-21       3.385912471940e-17 
  111       4.102600172460e-10       1.243919825466e-13      -4.084630662829e-12       0.000000000000e+00       1.181146934916e-11       1.181146932375e-11       1.668304902472e-20      -3.669996540731e-11      -3.669999488901e-11       2.948170983328e-17       1.206225656325e-12       1.206225656123e-12       2.855987041645e-32       3.352232131814e-13       9.250186266964e-17       1.243919729911e-13       9.471639108018e-21       3.432485799106e-17 
  112       4.147257436675e-10       1.260401265762e-13      -4.170377607987e-12       0.000000000000e+00       1.155948710951e-11       1.155948709709e-11       1.719822126106e-20      -3.692248601753e-11      -3.692250664179e-11       2.062426116558e-17       1.201120446457e-12       1.201120446703e-12       8.789917891649e-33       3.393706386878e-13       9.364630647805e-17       1.260401168892e-13       9.597134538515e-21       3.477964863302e-17 
  113       4.192109504725e-10       1.276468791081e-13      -4.255371386900e-12       0.000000000000e+00       1.131078260810e-11       1.131078259515e-11       1.775888446908e-20      -3.712778413708e-11      -3.712779493859e-11       1.080150837917e-17       1.195625445243e-12       1.195625445162e-12       2.617063447936e-33       3.434258954585e-13       9.476531852126e-17       1.276468692978e-13       9.719478276489e-21       3.522301766177e-17 
  114       4.237148981125e-10       1.292105372028e-13      -4.339540758521e-12       0.000000000000e+00       1.106535931006e-11       1.106535928974e-11       1.733863266156e-20      -3.731601856683e-11      -3.731602105491e-11       2.488079508068e-18       1.189747025413e-12       1.189747024713e-12       7.545755162918e-34       3.473862158503e-13       9.585813415456e-17       1.292105272741e-13       9.838540653941e-21       3.565449516546e-17 
  115       4.282356918567e-10       1.307294658872e-13      -4.422808175247e-12       0.000000000000e+00       1.082322013281e-11       1.082322010689e-11       1.715943067994e-20      -3.748730607894e-11      -3.748730421682e-11      -1.862118618646e-18       1.183491949345e-12       1.183491948261e-12       2.107382124825e-34       3.512489203978e-13       9.692401352267e-17       1.307294558434e-13       9.954197178180e-21       3.607362998731e-17 
  116       4.327730382028e-10       1.322020729583e-13      -4.505096314728e-12       0.000000000000e+00       1.058436698871e-11       1.058436696052e-11       1.870892788697e-20      -3.764178336500e-11      -3.764178300290e-11      -3.621001772307e-19       1.176867200037e-12       1.176867198837e-12       5.706560236650e-35       3.550114849411e-13       9.796225997151e-17       1.322020628023e-13       1.006632661328e-20       3.647998277299e-17 
  117       4.373270489388e-10       1.336267882128e-13      -4.586339361966e-12       0.000000000000e+00       1.034880027492e-11       1.034880024763e-11       2.089371839659e-20      -3.777966200197e-11      -3.777966955086e-11       7.548883225433e-18       1.169879878010e-12       1.169879876907e-12       1.484145318229e-35       3.586714065319e-13       9.897218286411e-17       1.336267779478e-13       1.017480939850e-20       3.687312023894e-17 
  118       4.418960462094e-10       1.350020924725e-13      -4.666461355287e-12       0.000000000000e+00       1.011651920786e-11       1.011651918208e-11       2.226481007708e-20      -3.790111557337e-11      -3.790113609531e-11       2.052193927336e-17       1.162537275492e-12       1.162537274387e-12       3.651498396271e-36       3.622263235506e-13       9.995313059927e-17       1.350020821019e-13       1.027952985834e-20       3.725262318153e-17 
  119       4.464785004574e-10       1.363265147693e-13      -4.745384696836e-12       0.000000000000e+00       9.887522195507e-12       9.887522167329e-12       2.402609423865e-20      -3.800628149179e-11      -3.800631695850e-11       3.546670487603e-17       1.154846889272e-12       1.154846887903e-12       8.915190692555e-37       3.656741154165e-13       1.009045180723e-16       1.363265042970e-13       1.038037598817e-20       3.761808570031e-17 
  120       4.510737167100e-10       1.375986417603e-13      -4.823036494551e-12       0.000000000000e+00       9.661806839043e-12       9.661806804895e-12       2.803547361268e-20      -3.809532774525e-11      -3.809537615575e-11       4.841050036464e-17       1.146816467238e-12       1.146816465727e-12       2.412825175197e-37       3.690128016155e-13       1.018257988035e-16       1.375986311902e-13       1.047724017114e-20       3.796911779592e-17 
  121       4.556810570622e-10       1.388171206233e-13      -4.899339838550e-12       0.000000000000e+00       9.439369481498e-12       9.439369441810e-12       3.385531699321e-20      -3.816843112215e-11      -3.816848691392e-11       5.579177633112e-17       1.138453929564e-12       1.138453928160e-12       6.754208825318e-38       3.722405123329e-13       1.027164568426e-16       1.388171099596e-13       1.057001939867e-20       3.830534616917e-17 
  122       4.602986044338e-10       1.399806204806e-13      -4.974220755663e-12       0.000000000000e+00       9.220204902298e-12       9.220204858904e-12       3.984848967706e-20      -3.822577138046e-11      -3.822582702624e-11       5.564578684177e-17       1.129767211500e-12       1.129767210182e-12       1.410822040999e-38       3.753554071358e-13       1.035759843389e-16       1.399806097274e-13       1.065861233307e-20       3.862640357619e-17 
  123       4.649258808964e-10       1.410878780260e-13      -5.047607231488e-12       0.000000000000e+00       9.004306987170e-12       9.004306940218e-12       4.538979499081e-20      -3.826753342597e-11      -3.826758138961e-11       4.796364660540e-17       1.120764452908e-12       1.120764451554e-12       1.368987158891e-39       3.783558336291e-13       1.044039253270e-16       1.410878671877e-13       1.074292278182e-20       3.893194141897e-17 
  124       4.695628472911e-10       1.421377269080e-13      -5.119427733761e-12       0.000000000000e+00       8.791669315157e-12       8.791669263424e-12       5.063547152553e-20      -3.829393234910e-11      -3.829396662885e-11       3.427974764116e-17       1.111454119267e-12       1.111454117911e-12      -5.212503724308e-41       3.812404113941e-13       1.051998988911e-16       1.421377159891e-13       1.082286193485e-20       3.922163785316e-17 
  125       4.742073423490e-10       1.431290524268e-13      -5.189614536989e-12       0.000000000000e+00       8.582284738346e-12       8.582284680417e-12       5.529607748251e-20      -3.830517929285e-11      -3.830519620084e-11       1.690799263122e-17       1.101844821364e-12       1.101844820044e-12      -1.216135359146e-41       3.840078639437e-13       1.059635527947e-16       1.431290414317e-13       1.089834491502e-20       3.949518528732e-17 
  126       4.788583111336e-10       1.440607980411e-13      -5.258090736371e-12       0.000000000000e+00       8.376144795692e-12       8.376144732536e-12       5.824123771098e-20      -3.830143859284e-11      -3.830143678051e-11      -1.812334093397e-18       1.091945245302e-12       1.091945243944e-12      -5.111713441960e-42       3.866572703724e-13       1.066946329219e-16       1.440607869745e-13       1.096929127362e-20       3.975229217831e-17 
  127       4.835154152388e-10       1.449319590625e-13      -5.324785325912e-12       0.000000000000e+00       8.173239547365e-12       8.173239485508e-12       5.805269073593e-20      -3.828291099545e-11      -3.828289107218e-11      -1.992326616516e-17       1.081764112475e-12       1.081764111284e-12      -1.560608440627e-42       3.891875266333e-13       1.073928346206e-16       1.449319479290e-13       1.103562451014e-20       3.999268129130e-17 
  128       4.881768573670e-10       1.457415797851e-13      -5.389631309628e-12       0.000000000000e+00       7.973557896499e-12       7.973557843182e-12       5.452925489295e-20      -3.824982624620e-11      -3.824979040959e-11      -3.583661308539e-17       1.071310190762e-12       1.071310189944e-12      -3.322057802555e-43       3.915978187073e-13       1.080579332695e-16       1.457415685894e-13       1.109727185381e-20       4.021608890776e-17 
  129       4.928418568043e-10       1.464887984890e-13      -5.452557661666e-12       0.000000000000e+00       7.777088161412e-12       7.777088117077e-12       4.949354278859e-20      -3.820239510227e-11      -3.820234697241e-11      -4.812986108422e-17       1.060592454712e-12       1.060592454024e-12      -2.020765339351e-44       3.938875156499e-13       1.086897547649e-16       1.464887872359e-13       1.115416769029e-20       4.042227724383e-17 
  130       4.975089215124e-10       1.471728517392e-13      -5.513496950147e-12       0.000000000000e+00       7.583818244591e-12       7.583818205546e-12       4.468194952025e-20      -3.814083503682e-11      -3.814077944795e-11      -5.558886547300e-17       1.049620107795e-12       1.049620107140e-12      -1.351003594952e-45       3.960561641930e-13       1.092881740318e-16       1.471728404336e-13       1.120625388897e-20       4.061103563638e-17 
  131       5.021762747576e-10       1.477930386907e-13      -5.572376701949e-12       0.000000000000e+00       7.393735283754e-12       7.393735248205e-12       3.926642172952e-20      -3.806533299348e-11      -3.806527547922e-11      -5.751425889276e-17       1.038402435814e-12       1.038402435333e-12       2.405464492829e-46       3.981035521720e-13       1.098531325250e-16       1.477930273374e-13       1.125347708506e-20       4.078217069349e-17 
  132       5.068438913355e-10       1.483487142447e-13      -5.629124657255e-12       0.000000000000e+00       7.206825366153e-12       7.206825334812e-12       3.169235734618e-20      -3.797607942295e-11      -3.797602547766e-11      -5.394528947384e-17       1.026948723534e-12       1.026948723070e-12      -5.639668824563e-47       4.000297502005e-13       1.103846497298e-16       1.483487028487e-13       1.129578815850e-20       4.093550440591e-17 
  133       5.115097739430e-10       1.488393280888e-13      -5.683677804328e-12       0.000000000000e+00       7.023073758577e-12       7.023073732661e-12       2.353243739658e-20      -3.787331988984e-11      -3.787327408550e-11      -4.580434031663e-17       1.015268368489e-12       1.015268367850e-12       9.937860888553e-48       4.018346292835e-13       1.108826900513e-16       1.488393166551e-13       1.133314520658e-20       4.107088491986e-17 
  134       5.161733174725e-10       1.492644382596e-13      -5.735971568317e-12       0.000000000000e+00       6.842465159123e-12       6.842465138743e-12       1.843018361397e-20      -3.775728863601e-11      -3.775725379433e-11      -3.484168814223e-17       1.003370974379e-12       1.003370973757e-12      -4.008243180001e-48       4.035187844894e-13       1.113474176932e-16       1.492644267933e-13       1.136551457667e-20       4.118819027946e-17 
  135       5.208335579383e-10       1.496236693583e-13      -5.785940463365e-12       0.000000000000e+00       6.664983383329e-12       6.664983367803e-12       1.688226019149e-20      -3.762821050823e-11      -3.762818730357e-11      -2.320465383540e-17       9.912661822890e-13       9.912661820733e-13       8.950984867898e-49       4.050826221098e-13       1.117789447681e-16       1.496236578644e-13       1.139286768459e-20       4.128731689676e-17 
  136       5.254875910881e-10       1.499167027647e-13      -5.833519344519e-12       0.000000000000e+00       6.490611087699e-12       6.490611076299e-12       1.524693662971e-20      -3.748631593651e-11      -3.748630308263e-11      -1.285388012421e-17       9.789635272141e-13       9.789635273810e-13      -2.536114341599e-49       4.065267592968e-13       1.121774415735e-16       1.499166912483e-13       1.141518026949e-20       4.136817685135e-17 
  137       5.301355822171e-10       1.501432928088e-13      -5.878642487553e-12       0.000000000000e+00       6.319330117080e-12       6.319330109252e-12       1.105920108567e-20      -3.733183342516e-11      -3.733182835996e-11      -5.065197134043e-18       9.664725714499e-13       9.664725716316e-13       3.866321350433e-50       4.078519269017e-13       1.125431097815e-16       1.501432812749e-13       1.143243362520e-20       4.143070235279e-17 
  138       5.347767975287e-10       1.503033050183e-13      -5.921255031631e-12       0.000000000000e+00       6.151121908292e-12       6.151121903745e-12       6.552248520038e-21      -3.716502115581e-11      -3.716502090144e-11      -2.543689272238e-19       9.538030503389e-13       9.538030505616e-13      -1.054374755837e-50       4.090594347732e-13       1.128763108331e-16       1.503032934722e-13       1.144461751255e-20       4.147485629469e-17 
  139       5.394079858144e-10       1.503967056265e-13      -5.961293633055e-12       0.000000000000e+00       5.985967352410e-12       5.985967348999e-12       5.157534265948e-21      -3.698611263367e-11      -3.698611455012e-11       1.916446046410e-18       9.409647537041e-13       9.409647540653e-13       2.448377721201e-51       4.101503648255e-13       1.131773432729e-16       1.503966940731e-13       1.145172936039e-20       4.150062935936e-17 
  140       5.440290541325e-10       1.504235419399e-13      -5.998691192810e-12       0.000000000000e+00       5.823846658586e-12       5.823846652862e-12       6.578479646942e-21      -3.679531363924e-11      -3.679531598508e-11       2.345844622032e-18       9.279674875771e-13       9.279674878537e-13      -6.497849628437e-52       4.111263077527e-13       1.134466460388e-16       1.504235303845e-13       1.145377277083e-20       4.150803460068e-17 
  141       5.486394128762e-10       1.503839982914e-13      -6.033397177380e-12       0.000000000000e+00       5.664739582855e-12       5.664739575899e-12       7.476183209758e-21      -3.659287820434e-11      -3.659288026308e-11       2.058737822672e-18       9.148212543493e-13       9.148212547626e-13       2.139396887091e-52       4.119889817153e-13       1.136846932419e-16       1.503839867391e-13       1.145076177961e-20       4.149712288361e-17 
  142       5.532365005478e-10       1.502783357950e-13      -6.065354607843e-12       0.000000000000e+00       5.508625162085e-12       5.508625158780e-12       5.986369368517e-21      -3.637905604520e-11      -3.637905783677e-11       1.791568750780e-18       9.015360161410e-13       9.015360172335e-13      -3.914071932463e-53       4.127404391807e-13       1.138920512423e-16       1.502783242507e-13       1.144271626885e-20       4.146796626023e-17 
  143       5.578198543850e-10       1.501068150878e-13      -6.094500539308e-12       0.000000000000e+00       5.355481312978e-12       5.355481313612e-12       3.565007178857e-21      -3.615408102909e-11      -3.615408299406e-11       1.964979017122e-18       8.881214314732e-13       8.881214329735e-13       1.214257182111e-53       4.133822602793e-13       1.140691560630e-16       1.501068035567e-13       1.142965608439e-20       4.142063665108e-17 
  144       5.623885478256e-10       1.498698370318e-13      -6.120788528459e-12       0.000000000000e+00       5.205285365269e-12       5.205285365236e-12       2.548282232233e-21      -3.591822028746e-11      -3.591822298650e-11       2.699041690667e-18       8.745872508453e-13       8.745872519761e-13      -3.394475563591e-54       4.139170044066e-13       1.142167139463e-16       1.498698255189e-13       1.141161174924e-20       4.135524467040e-17 
  145       5.669400135311e-10       1.495679502672e-13      -6.144164686387e-12       0.000000000000e+00       5.058014437116e-12       5.058014434739e-12       3.372242333493e-21      -3.567171417158e-11      -3.567171793817e-11       3.766588615708e-18       8.609434580063e-13       8.609434588446e-13       8.061421651767e-55       4.143470094363e-13       1.143353700076e-16       1.495679387776e-13       1.138862503879e-20       4.127194171059e-17 
  146       5.714733452458e-10       1.492017690757e-13      -6.164570347403e-12       0.000000000000e+00       4.913645075834e-12       4.913645072970e-12       4.562973461328e-21      -3.541478367519e-11      -3.541478842553e-11       4.750338586513e-18       8.471999520479e-13       8.471999531993e-13      -1.393129308806e-55       4.146750900612e-13       1.144259009365e-16       1.492017576142e-13       1.136074272658e-20       4.117089727717e-17 
