# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 250, i.e. number of multipoles equal to 249
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:aa                     7:aa_reco                8:aa_reio                9:aT                    10:aT_reco               11:aT_reio               12:aE                    13:aE_reco               14:aE_reio               15:TE_rot                16:TB_rot                17:EE_rot                18:BB_rot                19:EB_rot             
   73       2.604705980682e-10       4.939866296029e-14      -9.522939761159e-13       0.000000000000e+00       6.847852441929e-23       8.129487541021e-29       6.847827356736e-23      -1.249341515976e-18      -4.806792532676e-20      -1.201273590650e-18       3.885454383158e-21       1.612740725364e-21       2.272299346519e-21       1.417939023545e-13      -2.856133506427e-14       4.747833364614e-14       1.926384765000e-15      -9.563552342717e-15 
   74       2.638435462985e-10       5.125588469905e-14      -1.017684663188e-12       0.000000000000e+00       6.334527225465e-23       7.882979460662e-29       6.334504455100e-23      -1.184774575879e-18      -4.915597837736e-20      -1.135618597501e-18       3.165921001770e-21       1.629879038217e-21       1.534577153307e-21       1.466263738093e-13      -2.953475411124e-14       4.926211302081e-14       1.998758477141e-15      -9.922855553476e-15 
   75       2.672475016695e-10       5.314003421283e-14      -1.084543807312e-12       0.000000000000e+00       5.864747634927e-23       7.649746945303e-29       5.864726898281e-23      -1.123386796096e-18      -5.023159501714e-20      -1.073155201079e-18       2.640347776141e-21       1.646631505941e-21       9.891444259818e-22       1.515128346267e-13      -3.051908837512e-14       5.107063421104e-14       2.072136350499e-15      -1.028714319588e-14 
   76       2.706827089138e-10       5.504875228979e-14      -1.152800783413e-12       0.000000000000e+00       5.434384403695e-23       7.428818758612e-29       5.434365443391e-23      -1.066509287136e-18      -5.129457577337e-20      -1.015214711363e-18       2.277314085281e-21       1.662988445599e-21       6.092590994952e-22       1.564463482887e-13      -3.151290896765e-14       5.290264960561e-14       2.146467736568e-15      -1.065616389649e-14 
   77       2.741493204640e-10       5.697991605432e-14      -1.222421055052e-12       0.000000000000e+00       5.039732609513e-23       7.219306221705e-29       5.039715231454e-23      -1.012858542038e-18      -5.234472225021e-20      -9.605138197881e-19       2.043193157319e-21       1.678940800548e-21       3.590927420668e-22       1.614208060628e-13      -3.251496201411e-14       5.475686502773e-14       2.221700074440e-15      -1.102965684664e-14 
   78       2.776478873552e-10       5.893182977445e-14      -1.293390264462e-12       0.000000000000e+00       4.677468339393e-23       7.020394973073e-29       4.677452371255e-23      -9.622138881649e-19      -5.338182190803e-20      -9.088320662568e-19       1.900655281951e-21       1.694479786497e-21       2.028298410922e-22       1.664315606943e-13      -3.352430136720e-14       5.663194259263e-14       2.297779024964e-15      -1.140735242197e-14 
   79       2.811788385592e-10       6.090313830745e-14      -1.365698574006e-12       0.000000000000e+00       4.344613137622e-23       6.831337527332e-29       4.344598414546e-23      -9.153455548109e-19      -5.440575212528e-20      -8.609398026856e-19       1.819846598927e-21       1.709596698412e-21       1.099905950385e-22       1.714751248087e-13      -3.454022561535e-14       5.852649261350e-14       2.374648153624e-15      -1.178897057914e-14 
   80       2.847421754135e-10       6.289267314879e-14      -1.439331537067e-12       0.000000000000e+00       4.038498203046e-23       6.651447985896e-29       4.038484582897e-23      -8.712445690567e-19      -5.541635080267e-20      -8.158282182541e-19       1.781047895592e-21       1.724283324496e-21       5.740194832057e-23       1.765487196056e-13      -3.556218285534e-14       6.043908492636e-14       2.452249394799e-15      -1.217422314851e-14 
   81       2.883377780765e-10       6.489930417189e-14      -1.514261112869e-12       0.000000000000e+00       3.756727699622e-23       6.480097313464e-29       3.756715052619e-23      -8.297627974293e-19      -5.641346476638e-20      -7.733493326629e-19       1.766949327787e-21       1.738531936153e-21       2.893937660129e-23       1.816499256746e-13      -3.658969609934e-14       6.236826004257e-14       2.530523504555e-15      -1.256281608131e-14 
   82       2.919655415137e-10       6.692178495029e-14      -1.590444680320e-12       0.000000000000e+00       3.497144916226e-23       6.316705544160e-29       3.497133134943e-23      -7.909031200364e-19      -5.739684429628e-20      -7.335062757402e-19       1.766480780967e-21       1.752334894352e-21       1.418597470954e-23       1.867760270351e-13      -3.762222720466e-14       6.431251221501e-14       2.609409371595e-15      -1.295444603385e-14 
   83       2.956255746645e-10       6.895866488910e-14      -1.667833206108e-12       0.000000000000e+00       3.257804187912e-23       6.160738946661e-29       3.257793182377e-23      -7.540770417588e-19      -5.836635111720e-20      -6.957106906416e-19       1.774165692017e-21       1.765684731356e-21       6.836689385734e-24       1.919237711850e-13      -3.865912574327e-14       6.627029351471e-14       2.688844180029e-15      -1.334880118238e-14 
   84       2.993178690250e-10       7.100829997552e-14      -1.746370209412e-12       0.000000000000e+00       3.036947815261e-23       6.011707682951e-29       3.036937503557e-23      -7.193609607263e-19      -5.932190811594e-20      -6.600390526104e-19       1.782917365790e-21       1.778574839015e-21       3.295761571464e-24       1.970894046365e-13      -3.969963564445e-14       6.824003724038e-14       2.768764356819e-15      -1.374556593271e-14 
   85       3.030411464466e-10       7.306889042242e-14      -1.825993215409e-12       0.000000000000e+00       2.832985825550e-23       5.869158836686e-29       2.832976147003e-23      -6.871079137060e-19      -6.026317028193e-20      -6.268447434240e-19       1.790638221569e-21       1.790998688187e-21       1.625169390049e-24       2.022687121389e-13      -4.074290479762e-14       7.022013304807e-14       2.849104560909e-15      -1.414441590632e-14 
   86       3.067968013602e-10       7.513857040632e-14      -1.906647926983e-12       0.000000000000e+00       2.644477354532e-23       5.732673557975e-29       2.644468248437e-23      -6.568567647980e-19      -6.119003268442e-20      -5.956667321136e-19       1.801624478786e-21       1.802949527728e-21       8.365765028974e-25       2.074572746039e-13      -4.178803949885e-14       7.220892400270e-14       2.929797562396e-15      -1.454501734357e-14 
   87       3.105853189643e-10       7.721551306614e-14      -1.988288924304e-12       0.000000000000e+00       2.470113735513e-23       5.601866815191e-29       2.470105123787e-23      -6.282669309044e-19      -6.210253781276e-20      -5.661643930916e-19       1.813982245381e-21       1.814421667824e-21       4.526960364970e-25       2.126509873451e-13      -4.283421058395e-14       7.420474357244e-14       3.010775742822e-15      -1.494703455370e-14 
   88       3.144044579991e-10       7.929792865017e-14      -2.070859497998e-12       0.000000000000e+00       2.308705256806e-23       5.476383202986e-29       2.308697080941e-23      -6.016894897075e-19      -6.300041959994e-20      -5.386890701076e-19       1.824681764257e-21       1.825409773146e-21       2.544590093860e-25       2.178457868515e-13      -4.388059880999e-14       7.620589787715e-14       3.091970374512e-15      -1.535012633821e-14 
   89       3.182550179252e-10       8.138402520844e-14      -2.154300345696e-12       0.000000000000e+00       2.159172243403e-23       5.355891902535e-29       2.159164476646e-23      -5.763893821821e-19      -6.388344319526e-20      -5.125059389868e-19       1.835985984787e-21       1.835908110334e-21       1.450226240281e-25       2.230377229190e-13      -4.492640886535e-14       7.821064758153e-14       3.173310885694e-15      -1.575394234303e-14 
   90       3.221375780172e-10       8.347200825321e-14      -2.238561877561e-12       0.000000000000e+00       2.020537438181e-23       5.240086967260e-29       2.020530051642e-23      -5.517969731703e-19      -6.475158962735e-20      -4.870453835430e-19       1.845566331709e-21       1.845911600450e-21       8.173049848041e-26       2.282228622354e-13      -4.597084919726e-14       8.021723702399e-14       3.254726042269e-15      -1.615812892574e-14 
   91       3.260510595244e-10       8.556006655678e-14      -2.323588793366e-12       0.000000000000e+00       1.891916589280e-23       5.128686931866e-29       1.891909546442e-23      -5.290720322328e-19      -6.560482232787e-20      -4.634672099050e-19       1.852159974774e-21       1.855415770757e-21       4.467494873193e-26       2.333973108453e-13      -4.701313602438e-14       8.222390117952e-14       3.336144230260e-15      -1.656233055791e-14 
   92       3.299952091690e-10       8.764634202958e-14      -2.409317916134e-12       0.000000000000e+00       1.772507334123e-23       5.021429495347e-29       1.772500604696e-23      -5.079921697669e-19      -6.644292915590e-20      -4.415492406110e-19       1.861742779541e-21       1.864416157790e-21       2.338114266306e-26       2.385570912281e-13      -4.805246841262e-14       8.422884349525e-14       3.417492556506e-15      -1.696618536054e-14 
   93       3.339696118963e-10       8.972894370527e-14      -2.495685712940e-12       0.000000000000e+00       1.661578611035e-23       4.918070554483e-29       1.661572159624e-23      -4.877002710930e-19      -6.726572926162e-20      -4.204345418314e-19       1.872172967971e-21       1.872908491754e-21       1.161849208124e-26       2.436981220094e-13      -4.908802426076e-14       8.623024640717e-14       3.498697275342e-15      -1.736932722234e-14 
   94       3.379747127409e-10       9.180597151796e-14      -2.582632012649e-12       0.000000000000e+00       1.558461985174e-23       4.818384590249e-29       1.558455781674e-23      -4.690129711917e-19      -6.807318750826e-20      -4.009397836835e-19       1.879505133392e-21       1.880888850741e-21       5.448515968755e-27       2.488164884192e-13      -5.011901492662e-14       8.822628802342e-14       3.579684465512e-15      -1.777138916031e-14 
   95       3.420099377695e-10       9.387550959959e-14      -2.670096062886e-12       0.000000000000e+00       1.462544637905e-23       4.722161498671e-29       1.462538680113e-23      -4.510569904592e-19      -6.886523138228e-20      -3.821917590769e-19       1.888143512052e-21       1.888353807158e-21       2.397490175818e-27       2.539081955528e-13      -5.114463563876e-14       9.021513088263e-14       3.660379574044e-15      -1.817200105526e-14 
   96       3.460746006195e-10       9.593562904536e-14      -2.758011575398e-12       0.000000000000e+00       1.373264081189e-23       4.629206452480e-29       1.373258362421e-23      -4.332267093983e-19      -6.964174005251e-20      -3.635849693458e-19       1.894269907372e-21       1.895300210641e-21       9.825700457668e-28       2.589692588268e-13      -5.216408375672e-14       9.219492279621e-14       3.740707450426e-15      -1.857078982153e-14 
   97       3.501682272846e-10       9.798438740246e-14      -2.846311445496e-12       0.000000000000e+00       1.290104955366e-23       4.539338553108e-29       1.290099448438e-23      -4.175321682355e-19      -7.040261781207e-20      -3.471295504234e-19       1.897663757783e-21       1.901724990466e-21       3.705659447727e-28       2.639957103566e-13      -5.317656004072e-14       9.416379685518e-14       3.820592346882e-15      -1.896737940830e-14 
   98       3.542906250897e-10       1.000198402498e-13      -2.934931077957e-12       0.000000000000e+00       1.212596928572e-23       4.452387956586e-29       1.212591611526e-23      -4.029839494354e-19      -7.114780486981e-20      -3.318361445656e-19       1.906974770687e-21       1.907625531745e-21       1.256771135886e-28       2.689836062207e-13      -5.418127008441e-14       9.611988382070e-14       3.899958421105e-15      -1.936139329548e-14 
   99       3.584413476240e-10       1.020400520653e-13      -3.023803017067e-12       0.000000000000e+00       1.140311984740e-23       4.368197814366e-29       1.140306835630e-23      -3.881737822518e-19      -7.187725378495e-20      -3.162965284669e-19       1.914310530469e-21       1.912999625254e-21       3.634662180047e-29       2.739290943150e-13      -5.517743796413e-14       9.806132340868e-14       3.978730194117e-15      -1.975245676672e-14 
  100       3.626194464916e-10       1.040430732150e-13      -3.112859179352e-12       0.000000000000e+00       1.072860321000e-23       4.286622945829e-29       1.072855325363e-23      -3.746516990360e-19      -7.259092082670e-20      -3.020607782093e-19       1.916580618387e-21       1.917845423612e-21       7.533901272234e-30       2.788283641492e-13      -5.616429612626e-14       9.998624227032e-14       4.056831656852e-15      -2.014019247405e-14 
  101       3.668255277778e-10       1.060269548509e-13      -3.202033445422e-12       0.000000000000e+00       1.009885385683e-23       4.207526299732e-29       1.009880547147e-23      -3.616245526401e-19      -7.328876574523e-20      -2.883357868949e-19       1.923033338800e-21       1.922161336200e-21      -6.092753954134e-32       2.836775213840e-13      -5.714106012437e-14       1.018927679734e-13       4.134186837436e-15      -2.052422325413e-14 
  102       3.710587021498e-10       1.079897660488e-13      -3.291258071159e-12       0.000000000000e+00       9.510590691183e-24       4.130779970615e-29       9.510543749244e-24      -3.485998943407e-19      -7.397072614952e-20      -2.746291681912e-19       1.926946141042e-21       1.925945696174e-21      -1.228653130607e-30       2.884729400522e-13      -5.810699957468e-14       1.037790451492e-13       4.210720456329e-15      -2.090417538072e-14 
  103       3.753175743714e-10       1.099295760254e-13      -3.380458622187e-12       0.000000000000e+00       8.960779136693e-24       4.056263980882e-29       8.960733418233e-24      -3.373019606123e-19      -7.463668793093e-20      -2.626652726814e-19       1.926110934648e-21       1.929197087459e-21      -9.132413794384e-31       2.932108663911e-13      -5.906135835799e-14       1.056432183097e-13       4.286357229145e-15      -2.127967510353e-14 
  104       3.796022648083e-10       1.118444545689e-13      -3.469562584004e-12       0.000000000000e+00       8.446610569281e-24       3.983865632855e-29       8.446566079730e-24      -3.268381389750e-19      -7.528656870079e-20      -2.515515702742e-19       1.928994095014e-21       1.931914353160e-21      -4.950184090384e-31       2.978876611482e-13      -6.000340342444e-14       1.074834323578e-13       4.361021887364e-15      -2.165034875103e-14 
  105       3.839121408416e-10       1.137324792312e-13      -3.558501679667e-12       0.000000000000e+00       7.965497288151e-24       3.913481893537e-29       7.965454024504e-24      -3.164162434024e-19      -7.592043850148e-20      -2.404958049009e-19       1.932898885988e-21       1.934096873990e-21      -2.310122927297e-31       3.024996759295e-13      -6.093239988309e-14       1.092978396418e-13       4.434639464553e-15      -2.201582415141e-14 
  106       3.882464894720e-10       1.155917548275e-13      -3.647206670513e-12       0.000000000000e+00       7.515069204458e-24       3.845016720028e-29       7.515027010857e-24      -3.067530695517e-19      -7.653832658669e-20      -2.302147429650e-19       1.935349141416e-21       1.935744827504e-21      -9.788395071576e-32       3.070435152311e-13      -6.184766378091e-14       1.110846187783e-13       4.507136060086e-15      -2.237573442407e-14 
  107       3.926044748873e-10       1.174204140013e-13      -3.735603532172e-12       0.000000000000e+00       7.093160310774e-24       3.778378087052e-29       7.093119092775e-24      -2.975040823289e-19      -7.714012376416e-20      -2.203639585648e-19       1.937572413908e-21       1.936858098146e-21      -3.858073588425e-32       3.115157101195e-13      -6.274849637229e-14       1.128419752041e-13       4.578438861539e-15      -2.272971809080e-14 
  108       3.969854618703e-10       1.192165984551e-13      -3.823617075014e-12       0.000000000000e+00       6.697783336786e-24       3.713479524502e-29       6.697743102395e-24      -2.887142492613e-19      -7.772579535966e-20      -2.109884539017e-19       1.939989196827e-21       1.937436556366e-21      -1.433466725590e-32       3.159129871590e-13      -6.363423828969e-14       1.145681231051e-13       4.648475411472e-15      -2.307741543572e-14 
  109       4.013887005186e-10       1.209784590607e-13      -3.911172833428e-12       0.000000000000e+00       6.327099464834e-24       3.650241008861e-29       6.327060182102e-24      -2.801749293890e-19      -7.829534728519e-20      -2.018795821038e-19       1.942200008794e-21       1.937480756533e-21      -5.062184241000e-33       3.202320447424e-13      -6.450422449085e-14       1.162612854875e-13       4.717173610315e-15      -2.341846851959e-14 
  110       4.058135699072e-10       1.227041746984e-13      -3.998197411581e-12       0.000000000000e+00       5.979395186836e-24       3.588587955860e-29       5.979356770108e-24      -2.716048442774e-19      -7.884878506802e-20      -1.927560592094e-19       1.938974273067e-21       1.936991351078e-21      -1.708569560939e-33       3.244696373105e-13      -6.535780122355e-14       1.179197122621e-13       4.784462450130e-15      -2.375252482260e-14 
  111       4.102595112126e-10       1.243919744339e-13      -4.084618982859e-12       0.000000000000e+00       5.653074459289e-24       3.528449814172e-29       5.653036901930e-24      -2.640620712118e-19      -7.938613565251e-20      -1.846759355593e-19       1.933658911684e-21       1.935969484100e-21      -5.533630184790e-34       3.286227183941e-13      -6.619435483843e-14       1.195417015549e-13       4.850272879249e-15      -2.407924153687e-14 
  112       4.147254811156e-10       1.260401162790e-13      -4.170363964504e-12       0.000000000000e+00       5.346663374007e-24       3.469759817625e-29       5.346626703395e-24      -2.572211530053e-19      -7.990737371060e-20      -1.773137792948e-19       1.933467454694e-21       1.934416455673e-21      -1.724979211847e-34       3.326884865321e-13      -6.701332103822e-14       1.211255793000e-13       4.914536974302e-15      -2.439828145595e-14 
  113       4.192106469222e-10       1.276468606966e-13      -4.255356463487e-12       0.000000000000e+00       5.058814574389e-24       3.412455147450e-29       5.058778690113e-24      -2.502083329503e-19      -8.041250410767e-20      -1.697958288426e-19       1.932903925288e-21       1.932333132488e-21      -5.188592084396e-35       3.366638720941e-13      -6.781408150845e-14       1.226696737846e-13       4.977186907373e-15      -2.470930784730e-14 
  114       4.237144121986e-10       1.292105074577e-13      -4.339524812742e-12       0.000000000000e+00       4.788297554334e-24       3.356476913116e-29       4.788262317205e-24      -2.438460625127e-19      -8.090158531454e-20      -1.629444771982e-19       1.929118879766e-21       1.929721194376e-21      -1.509059986023e-35       3.405461925563e-13      -6.859609590940e-14       1.241723510716e-13       5.038156383265e-15      -2.501199158756e-14 
  115       4.282358113992e-10       1.307294316403e-13      -4.422794390962e-12       0.000000000000e+00       4.533975577310e-24       3.301770799787e-29       4.533940970252e-24      -2.382278128274e-19      -8.137463590970e-20      -1.568531769177e-19       1.926864294430e-21       1.926582961554e-21      -4.251681503811e-36       3.443328203653e-13      -6.935883497396e-14       1.256320495958e-13       5.097382043198e-15      -2.530601813127e-14 
  116       4.327734137461e-10       1.322020496213e-13      -4.505087854988e-12       0.000000000000e+00       4.294783626168e-24       3.248285273045e-29       4.294749704750e-24      -2.323214677479e-19      -8.183164201558e-20      -1.504898257323e-19       1.925992747856e-21       1.922920549651e-21      -1.162390494060e-36       3.480213315285e-13      -7.010181043819e-14       1.270472474822e-13       5.154802138762e-15      -2.559108092764e-14 
  117       4.373269100953e-10       1.336267744278e-13      -4.586330907513e-12       0.000000000000e+00       4.069717221435e-24       3.195970357285e-29       4.069683978564e-24      -2.260668066449e-19      -8.227261497280e-20      -1.437941916721e-19       1.921625729238e-21       1.918736242076e-21      -3.087083595007e-37       3.516092375108e-13      -7.082452103738e-14       1.284164196370e-13       5.210354790957e-15      -2.586687277761e-14 
  118       4.418956924953e-10       1.350020695111e-13      -4.666449330750e-12       0.000000000000e+00       3.857833241022e-24       3.144780444813e-29       3.857800608678e-24      -2.205269992172e-19      -8.269763269081e-20      -1.378293665264e-19       1.912320561667e-21       1.914032472860e-21      -7.957378426827e-38       3.550941039730e-13      -7.152647642346e-14       1.297380894243e-13       5.263980086913e-15      -2.613309624296e-14 
  119       4.464781552526e-10       1.363264843908e-13      -4.745371577523e-12       0.000000000000e+00       3.658259373188e-24       3.094673283803e-29       3.658227335880e-24      -2.159855706842e-19      -8.310676233506e-20      -1.328788083491e-19       1.906504818121e-21       1.908812247228e-21      -1.983313796403e-38       3.584739966656e-13      -7.220728698123e-14       1.310108629212e-13       5.315621469735e-15      -2.638947054627e-14 
  120       4.510733697253e-10       1.375986094003e-13      -4.823021884234e-12       0.000000000000e+00       3.470200944834e-24       3.045606976991e-29       3.470169499899e-24      -2.112077059397e-19      -8.349999391622e-20      -1.277077120235e-19       1.905581537875e-21       1.903078956007e-21      -4.694988578786e-39       3.617469698177e-13      -7.286656077480e-14       1.322333854264e-13       5.365223973917e-15      -2.663572281058e-14 
  121       4.556804793991e-10       1.388170746897e-13      -4.899323441922e-12       0.000000000000e+00       3.292933700021e-24       2.997542378776e-29       3.292902795682e-24      -2.061163239119e-19      -8.387735403297e-20      -1.222389698790e-19       1.898106422907e-21       1.896835488440e-21      -1.027230163018e-39       3.649110730177e-13      -7.350390493344e-14       1.334043405033e-13       5.412734186489e-15      -2.687158786652e-14 
  122       4.602978771730e-10       1.399805643671e-13      -4.974202425003e-12       0.000000000000e+00       3.125786396504e-24       2.950443942203e-29       3.125756060133e-24      -2.017647945109e-19      -8.423893641028e-20      -1.175258581007e-19       1.888444407664e-21       1.890085301845e-21      -1.982370971193e-40       3.679646120557e-13      -7.411897819309e-14       1.345224635687e-13       5.458100798386e-15      -2.709681098958e-14 
  123       4.649253784116e-10       1.410878265871e-13      -5.047587549292e-12       0.000000000000e+00       2.968126655970e-24       2.904276894743e-29       2.968096941763e-24      -1.975735233650e-19      -8.458480465254e-20      -1.129887187124e-19       1.885601554191e-21       1.882832420340e-21      -3.251033888675e-41       3.709059874972e-13      -7.471145838021e-14       1.355865515893e-13       5.501274997852e-15      -2.731114985318e-14 
  124       4.695622164997e-10       1.421376741793e-13      -5.119408463999e-12       0.000000000000e+00       2.819356104778e-24       2.859007594518e-29       2.819326921885e-24      -1.930970110727e-19      -8.491503022833e-20      -1.081819808444e-19       1.878873366291e-21       1.875080231010e-21      -4.544120328961e-42       3.737337779396e-13      -7.528105918221e-14       1.365954636844e-13       5.542210494910e-15      -2.751437465015e-14 
  125       4.742070403598e-10       1.431289795763e-13      -5.189595547721e-12       0.000000000000e+00       2.678912178432e-24       2.814605176142e-29       2.678883443603e-24      -1.891822797283e-19      -8.522973584943e-20      -1.039525438789e-19       1.865977439575e-21       1.866832759361e-21      -5.701665638349e-43       3.764466818475e-13      -7.582751843128e-14       1.375481162527e-13       5.580863323633e-15      -2.770626711106e-14 
  126       4.788587339087e-10       1.440607083439e-13      -5.258076625619e-12       0.000000000000e+00       2.546272262960e-24       2.771041005788e-29       2.546244006663e-24      -1.856515985651e-19      -8.552897809218e-20      -1.001226204729e-19       1.857115230443e-21       1.858094887307e-21      -7.111684555257e-44       3.790438700010e-13      -7.635066909798e-14       1.384435151944e-13       5.617193149513e-15      -2.788662699475e-14 
  127       4.835157333640e-10       1.449318719141e-13      -5.324777608495e-12       0.000000000000e+00       2.420955221365e-24       2.728287535994e-29       2.420927432416e-24      -1.821692456852e-19      -8.581278596409e-20      -9.635645972114e-20       1.849160311768e-21       1.848870842453e-21      -9.495452460879e-45       3.815243417146e-13      -7.685030961454e-14       1.392807104876e-13       5.651161426463e-15      -2.805526293867e-14 
  128       4.881773059826e-10       1.457414993391e-13      -5.389624703331e-12       0.000000000000e+00       2.302516955244e-24       2.686318156983e-29       2.302489613548e-24      -1.789315557396e-19      -8.608125953257e-20      -9.285029620705e-20       1.839291524726e-21       1.839164992991e-21      -1.199580241408e-45       3.838871810922e-13      -7.732625549238e-14       1.400587690437e-13       5.682730295434e-15      -2.821198699109e-14 
  129       4.928423635811e-10       1.464887238247e-13      -5.452552133220e-12       0.000000000000e+00       2.190542847268e-24       2.645108368432e-29       2.190515997661e-24      -1.753842307664e-19      -8.633448859589e-20      -8.904974217051e-20       1.830749162997e-21       1.828982521287e-21      -1.301717000902e-46       3.861318017243e-13      -7.777838861126e-14       1.407768578662e-13       5.711865958517e-15      -2.835663136187e-14 
  130       4.975089251798e-10       1.471727810026e-13      -5.513490008342e-12       0.000000000000e+00       2.084643084464e-24       2.604635502942e-29       2.084616704040e-24      -1.718697656618e-19      -8.657255165010e-20      -8.529721401167e-20       1.819114652213e-21       1.818328480740e-21      -1.055227373170e-48       3.882577779338e-13      -7.820662322716e-14       1.414342423910e-13       5.738538611579e-15      -2.848904808800e-14 
  131       5.021766142887e-10       1.477929681717e-13      -5.572367673565e-12       0.000000000000e+00       1.984452677691e-24       2.564876482537e-29       1.984426704986e-24      -1.692478947669e-19      -8.679553544348e-20      -8.245235932345e-20       1.805921958275e-21       1.807207849378e-21       6.592473459987e-49       3.902648211633e-13      -7.861090121610e-14       1.420302473167e-13       5.762720855006e-15      -2.860910114375e-14 
  132       5.068447969663e-10       1.483486599615e-13      -5.629121438719e-12       0.000000000000e+00       1.889632881447e-24       2.525808406642e-29       1.889607334181e-24      -1.663963521522e-19      -8.700348435007e-20      -7.939286780209e-20       1.796508621014e-21       1.795625847464e-21      -6.267915659062e-50       3.921531325421e-13      -7.899126309146e-14       1.425642716571e-13       5.784388304451e-15      -2.871666947272e-14 
  133       5.115108719731e-10       1.488393014869e-13      -5.683679028244e-12       0.000000000000e+00       1.799870084658e-24       2.487411217335e-29       1.799844943360e-24      -1.630699439971e-19      -8.719647515029e-20      -7.587346884678e-20       1.782926597234e-21       1.783587862896e-21       3.163782300959e-52       3.939225586092e-13      -7.934767794165e-14       1.430357821629e-13       5.803519323913e-15      -2.881164566271e-14 
  134       5.161741523070e-10       1.492644194043e-13      -5.735971488999e-12       0.000000000000e+00       1.714871120327e-24       2.449667139922e-29       1.714846306694e-24      -1.610069174843e-19      -8.737464453002e-20      -7.363227295425e-20       1.764659971804e-21       1.771099751840e-21      -4.776101267926e-51       3.955735594432e-13      -7.968023844015e-14       1.434443239474e-13       5.820095456858e-15      -2.889393808602e-14 
  135       5.208338600352e-10       1.496236340821e-13      -5.785938602458e-12       0.000000000000e+00       1.634357521292e-24       2.412558093566e-29       1.634333064985e-24      -1.594618253543e-19      -8.753811618115e-20      -7.192370917317e-20       1.753607813272e-21       1.758167633006e-21      -2.090129991212e-51       3.971065629755e-13      -7.998903078500e-14       1.437895321814e-13       5.834101900743e-15      -2.896347325523e-14 
  136       5.254886458003e-10       1.499166567175e-13      -5.833517749907e-12       0.000000000000e+00       1.558062910805e-24       2.376065469170e-29       1.558038881566e-24      -1.566211096953e-19      -8.768698622952e-20      -6.893412346575e-20       1.744803671616e-21       1.744797402165e-21      -7.532813932814e-53       3.985222117285e-13      -8.027418439927e-14       1.440711293228e-13       5.845527394611e-15      -2.902019526518e-14 
  137       5.301369931432e-10       1.501432687561e-13      -5.878645925967e-12       0.000000000000e+00       1.485735573797e-24       2.340172152658e-29       1.485711928474e-24      -1.538613130122e-19      -8.782134341976e-20      -6.603996959244e-20       1.727932004112e-21       1.730994862625e-21      -8.985570191528e-53       3.998213551642e-13      -8.053587038977e-14       1.442889053395e-13       5.854363416630e-15      -2.906406180913e-14 
  138       5.347770401507e-10       1.503033047235e-13      -5.921256847525e-12       0.000000000000e+00       1.417143479868e-24       2.304863152494e-29       1.417120182608e-24      -1.523096778690e-19      -8.794131580907e-20      -6.436836205992e-20       1.712129246250e-21       1.716766134025e-21       2.548280378387e-53       4.010051809391e-13      -8.077432798576e-14       1.444427012088e-13       5.860603514642e-15      -2.909504085525e-14 
  139       5.394079593369e-10       1.503966977379e-13      -5.961285398235e-12       0.000000000000e+00       1.352076276291e-24       2.270123929061e-29       1.352053390124e-24      -1.503154399995e-19      -8.804701654742e-20      -6.226842345210e-20       1.703987824883e-21       1.702117807645e-21      -3.636239422034e-54       4.020745546432e-13      -8.098973154268e-14       1.445324526571e-13       5.864245080802e-15      -2.911311945688e-14 
  140       5.440288949659e-10       1.504235308238e-13      -5.998680341481e-12       0.000000000000e+00       1.290341566517e-24       2.235939695152e-29       1.290319104859e-24      -1.474551335606e-19      -8.813855430475e-20      -5.931657925586e-20       1.693069620016e-21       1.687056499788e-21       1.496399565293e-54       4.030312741113e-13      -8.118244319773e-14       1.445582394714e-13       5.865291352394e-15      -2.911831368553e-14 
  141       5.486391977955e-10       1.503839905599e-13      -6.033386217922e-12       0.000000000000e+00       1.231758173585e-24       2.202296287048e-29       1.231736057968e-24      -1.451503331452e-19      -8.821612958350e-20      -5.693420356172e-20       1.674823818274e-21       1.671588880862e-21      -8.852245903964e-56       4.038770291925e-13      -8.135280333663e-14       1.445202409555e-13       5.863749604460e-15      -2.911065965826e-14 
  142       5.532374408249e-10       1.502783068070e-13      -6.065343798106e-12       0.000000000000e+00       1.176151052189e-24       2.169180573479e-29       1.176129248801e-24      -1.434760649013e-19      -8.827985407829e-20      -5.519621082299e-20       1.656836579420e-21       1.655722004023e-21      -1.743716949035e-56       4.046135840987e-13      -8.150116732394e-14       1.444186780073e-13       5.859628799698e-15      -2.909020187049e-14 
  143       5.578204318694e-10       1.501067826830e-13      -6.094495014711e-12       0.000000000000e+00       1.123350302416e-24       2.136580382697e-29       1.123328834303e-24      -1.415950294334e-19      -8.832974927505e-20      -5.326528015840e-20       1.641175806506e-21       1.639462451624e-21      -1.034683552597e-56       4.052427412212e-13      -8.162789821467e-14       1.442538419257e-13       5.852940757236e-15      -2.905699899844e-14 
  144       5.623882399820e-10       1.498698376839e-13      -6.120781019672e-12       0.000000000000e+00       1.073193732216e-24       2.104483664998e-29       1.073172589887e-24      -1.396281936881e-19      -8.836600119131e-20      -5.126219249678e-20       1.622961546045e-21       1.622816749203e-21       3.799135276799e-57       4.057670945917e-13      -8.173351852368e-14       1.440261358499e-13       5.843701834002e-15      -2.901113224627e-14 
