# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:aa                     7:aa_reco                8:aa_reio                9:aT                    10:aT_reco               11:aT_reio               12:aE                    13:aE_reco               14:aE_reio               15:TE_rot                16:TB_rot                17:EE_rot                18:BB_rot                19:EB_rot             
  696       2.471439546548e-10       5.168749019128e-12      -1.251912439512e-11       0.000000000000e+00       1.299406697417e-16       1.299406696565e-16       8.525857223625e-26      -7.353388095064e-14      -7.353388468304e-14       3.732405319802e-21       2.416049262402e-14       2.416049262437e-14      1.113810123623e-242       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  697       2.477276650429e-10       5.161910286026e-12      -1.273234152046e-11       0.000000000000e+00       1.287617474311e-16       1.287617473466e-16       8.451247148491e-26      -7.460714573551e-14      -7.460714944225e-14       3.706743261252e-21       2.401110499560e-14       2.401110499581e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  698       2.483344014433e-10       5.154239831305e-12      -1.294322882697e-11       0.000000000000e+00       1.275917416824e-16       1.275917415985e-16       8.378008627859e-26      -7.566184771419e-14      -7.566185139113e-14       3.676941529964e-21       2.385984222479e-14       2.385984222480e-14     -3.001609519703e-243       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  699       2.489639861849e-10       5.145741482171e-12      -1.315169028992e-11       0.000000000000e+00       1.264306061326e-16       1.264306060494e-16       8.306042616489e-26      -7.669798670813e-14      -7.669799035246e-14       3.644325835651e-21       2.370674030639e-14       2.370674030620e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  700       2.496162513026e-10       5.136419398049e-12      -1.335763083940e-11       0.000000000000e+00       1.252782940330e-16       1.252782939505e-16       8.235258123706e-26      -7.771556509613e-14      -7.771556870727e-14       3.611135356591e-21       2.355183555784e-14       2.355183555752e-14      8.088911915175e-244       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  701       2.502907192281e-10       5.126278286685e-12      -1.356096332101e-11       0.000000000000e+00       1.241347594236e-16       1.241347593419e-16       8.165571547661e-26      -7.871460264906e-14      -7.871460622667e-14       3.577616100536e-21       2.339516436946e-14       2.339516436909e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  702       2.509868679081e-10       5.115323166921e-12      -1.376160221625e-11       0.000000000000e+00       1.229999559820e-16       1.229999559010e-16       8.096886437891e-26      -7.969512211145e-14      -7.969512565501e-14       3.543563526714e-21       2.323676336036e-14       2.323676336005e-14     -2.179811491672e-244       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  703       2.517043254527e-10       5.103559532263e-12      -1.395946205494e-11       0.000000000000e+00       1.218738382550e-16       1.218738381748e-16       8.029049276280e-26      -8.065713680879e-14      -8.065714031777e-14       3.508982547220e-21       2.307666900773e-14       2.307666900751e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  704       2.524427715562e-10       5.090993164056e-12      -1.415445729825e-11       0.000000000000e+00       1.207563604162e-16       1.207563603366e-16       7.961897008109e-26      -8.160066151132e-14      -8.160066498507e-14       3.473750345605e-21       2.291491796231e-14       2.291491796215e-14      5.874091798290e-245       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  705       2.532019522036e-10       5.077630284951e-12      -1.434650353863e-11       0.000000000000e+00       1.196474773277e-16       1.196474772488e-16       7.895289963579e-26      -8.252572289033e-14      -8.252572632735e-14       3.437017058952e-21       2.275154674243e-14       2.275154674227e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  706       2.539815892529e-10       5.063477399661e-12      -1.453551629720e-11       0.000000000000e+00       1.185471434496e-16       1.185471433713e-16       7.829110667067e-26      -8.343235107164e-14      -8.343235446984e-14       3.398203668258e-21       2.258659204538e-14       2.258659204521e-14     -1.582907440186e-245       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  707       2.547812487624e-10       5.048541451761e-12      -1.472141106615e-11       0.000000000000e+00       1.174553139489e-16       1.174553138712e-16       7.763310459591e-26      -8.432057422269e-14      -8.432057758127e-14       3.358579473905e-21       2.242009046226e-14       2.242009046211e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  708       2.556004606112e-10       5.032829660688e-12      -1.490410332010e-11       0.000000000000e+00       1.163719436021e-16       1.163719435252e-16       7.697851349591e-26      -8.519042233976e-14      -8.519042565925e-14       3.319495976158e-21       2.225207875492e-14       2.225207875487e-14      4.265435222854e-246       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  709       2.564387802489e-10       5.016349649573e-12      -1.508350988006e-11       0.000000000000e+00       1.152969878727e-16       1.152969877965e-16       7.632669471061e-26      -8.604193103534e-14      -8.604193431607e-14       3.280726268603e-21       2.208259353234e-14       2.208259353241e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  710       2.572957732300e-10       4.999109309893e-12      -1.525954838888e-11       0.000000000000e+00       1.142304018270e-16       1.142304017514e-16       7.567692667112e-26      -8.687513847978e-14      -8.687514172190e-14       3.242123974346e-21       2.191167152687e-14       2.191167152700e-14     -1.149381651759e-246       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  711       2.581710324318e-10       4.981116930827e-12      -1.543213976067e-11       0.000000000000e+00       1.131721411646e-16       1.131721410896e-16       7.502843284404e-26      -8.769008356970e-14      -8.769008677518e-14       3.205477254889e-21       2.173934918906e-14       2.173934918921e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  712       2.590641228334e-10       4.962381065092e-12      -1.560120692977e-11       0.000000000000e+00       1.121221611708e-16       1.121221610963e-16       7.438050565812e-26      -8.848680775298e-14      -8.848681092509e-14       3.172109455329e-21       2.156566304144e-14       2.156566304156e-14      3.097121809601e-247       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  713       2.599744810558e-10       4.942910638852e-12      -1.576667885029e-11       0.000000000000e+00       1.110804177035e-16       1.110804176296e-16       7.373278908083e-26      -8.926535812874e-14      -8.926536126820e-14       3.139466417725e-21       2.139064926686e-14       2.139064926696e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  714       2.609015759471e-10       4.922714825779e-12      -1.592848534010e-11       0.000000000000e+00       1.100468662199e-16       1.100468661466e-16       7.308507291366e-26      -9.002578367675e-14      -9.002578678174e-14       3.104984906307e-21       2.121434406937e-14       2.121434406949e-14     -8.345367554130e-248       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  715       2.618451515136e-10       4.901803123042e-12      -1.608655458908e-11       0.000000000000e+00       1.090214628234e-16       1.090214627508e-16       7.243738456165e-26      -9.076813119005e-14      -9.076813426011e-14       3.070066494739e-21       2.103678318798e-14       2.103678318815e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  716       2.628049514089e-10       4.880185249656e-12      -1.624081487339e-11       0.000000000000e+00       1.080041632213e-16       1.080041631495e-16       7.178990995737e-26      -9.149244929402e-14      -9.149245233083e-14       3.036816527275e-21       2.085800234540e-14       2.085800234566e-14      2.248670621191e-248       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  717       2.637804459220e-10       4.857871187236e-12      -1.639119749170e-11       0.000000000000e+00       1.069949236684e-16       1.069949235973e-16       7.114323085496e-26      -9.219879226542e-14      -9.219879527153e-14       3.006107506798e-21       2.067803679975e-14       2.067803680011e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  718       2.647710330393e-10       4.834871126287e-12      -1.653763456186e-11       0.000000000000e+00       1.059937000065e-16       1.059936999362e-16       7.049826107259e-26      -9.288721829227e-14      -9.288722127049e-14       2.978222397701e-21       2.049692180480e-14       2.049692180530e-14     -6.058979107961e-249       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  719       2.657761117878e-10       4.811195523345e-12      -1.668005935646e-11       0.000000000000e+00       1.050004486181e-16       1.050004485483e-16       6.985683499706e-26      -9.355779149123e-14      -9.355779444354e-14       2.952307268825e-21       2.031469222150e-14       2.031469222209e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  720       2.667951336783e-10       4.786855052555e-12      -1.681840504533e-11       0.000000000000e+00       1.040151255074e-16       1.040151254382e-16       6.922097674021e-26      -9.421057663455e-14      -9.421057956169e-14       2.927141457896e-21       2.013138293211e-14       2.013138293270e-14      1.632549408832e-249       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  721       2.678277755173e-10       4.761860679608e-12      -1.695260408457e-11       0.000000000000e+00       1.030376873264e-16       1.030376872578e-16       6.859249716632e-26      -9.484563088219e-14      -9.484563378340e-14       2.901204739521e-21       1.994702847815e-14       1.994702847864e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  722       2.688736534637e-10       4.736223618206e-12      -1.708259072682e-11       0.000000000000e+00       1.020680903566e-16       1.020680902886e-16       6.797288237588e-26      -9.546301414445e-14      -9.546301701811e-14       2.873651723008e-21       1.976166347154e-14       1.976166347187e-14     -4.398722048803e-250       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  723       2.699319195128e-10       4.709955463241e-12      -1.720830805358e-11       0.000000000000e+00       1.011062914042e-16       1.011062913368e-16       6.736248992038e-26      -9.606280112572e-14      -9.606280397241e-14       2.846689853113e-21       1.957532234755e-14       1.957532234771e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  724       2.710017761885e-10       4.683068103582e-12      -1.732970157541e-11       0.000000000000e+00       1.001522468927e-16       1.001522468259e-16       6.676120335040e-26      -9.664506978994e-14      -9.664507261240e-14       2.822463170792e-21       1.938803969372e-14       1.938803969376e-14      1.185168364863e-250       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  725       2.720831215379e-10       4.655573893811e-12      -1.744671822278e-11       0.000000000000e+00       9.920591380657e-17       9.920591374034e-17       6.616814086244e-26      -9.720989182665e-14      -9.720989462636e-14       2.799707546321e-21       1.919985009788e-14       1.919985009788e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  726       2.731758452281e-10       4.627485500576e-12      -1.755930596157e-11       0.000000000000e+00       9.826724876527e-17       9.826724869959e-17       6.558209397854e-26      -9.775734066839e-14      -9.775734344518e-14       2.776791876123e-21       1.901078833403e-14       1.901078833404e-14     -3.193206185059e-251       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  727       2.742790996298e-10       4.598816031108e-12      -1.766741600936e-11       0.000000000000e+00       9.733620894666e-17       9.733620888154e-17       6.500133959475e-26      -9.828749892103e-14      -9.828750167513e-14       2.754102530475e-21       1.882088914154e-14       1.882088914159e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  728       2.753919742215e-10       4.569578860281e-12      -1.777100022642e-11       0.000000000000e+00       9.641275117907e-17       9.641275111454e-17       6.442392886264e-26      -9.880045221576e-14      -9.880045494786e-14       2.732101337877e-21       1.863018737823e-14       1.863018737827e-14      8.603344040949e-252       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  729       2.765140750602e-10       4.539787638898e-12      -1.787001017869e-11       0.000000000000e+00       9.549683287445e-17       9.549683281056e-17       6.384756753192e-26      -9.929628462587e-14      -9.929628733537e-14       2.709494009420e-21       1.843871763902e-14       1.843871763903e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  730       2.776450709377e-10       4.509456248188e-12      -1.796439833949e-11       0.000000000000e+00       9.458841109643e-17       9.458841103320e-17       6.326996140642e-26      -9.977508153109e-14      -9.977508421616e-14       2.685074658692e-21       1.824651454406e-14       1.824651454400e-14     -2.317934034125e-252       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  731       2.787843674651e-10       4.478598856280e-12      -1.805412154187e-11       0.000000000000e+00       9.368744343190e-17       9.368744336933e-17       6.268921893606e-26      -1.002369307780e-13      -1.002369334378e-13       2.659806821564e-21       1.805361232267e-14       1.805361232249e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  732       2.799312974645e-10       4.447229790600e-12      -1.813913518661e-11       0.000000000000e+00       9.279388712175e-17       9.279388705980e-17       6.210368080587e-26      -1.006819225068e-13      -1.006819251420e-13       2.635161112771e-21       1.786004521428e-14       1.786004521395e-14      6.244941052851e-253       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  733       2.810851824780e-10       4.415363362209e-12      -1.821938477023e-11       0.000000000000e+00       9.190769996352e-17       9.190769990215e-17       6.151225408658e-26      -1.011101491810e-13      -1.011101517934e-13       2.612420814278e-21       1.766584715648e-14       1.766584715610e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  734       2.822454066604e-10       4.383014165569e-12      -1.829482207438e-11       0.000000000000e+00       9.102883941572e-17       9.102883935489e-17       6.091412221234e-26      -1.015217050972e-13      -1.015217076896e-13       2.592394857240e-21       1.747105209696e-14       1.747105209668e-14     -1.682477012085e-253       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  735       2.834116330003e-10       4.350197588459e-12      -1.836543475639e-11       0.000000000000e+00       9.015726345021e-17       9.015726338989e-17       6.030902796756e-26      -1.019166851275e-13      -1.019166877017e-13       2.574146868483e-21       1.727569360855e-14       1.727569360839e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  736       2.845835084260e-10       4.316929254786e-12      -1.843121264674e-11       0.000000000000e+00       8.929292969110e-17       8.929292963135e-17       5.969706727400e-26      -1.022951869847e-13      -1.022951895410e-13       2.556283279329e-21       1.707980526166e-14       1.707980526145e-14      4.532768037338e-254       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  737       2.857603397271e-10       4.283224550484e-12      -1.849211745051e-11       0.000000000000e+00       8.843579624883e-17       8.843579618966e-17       5.907919277239e-26      -1.026573147929e-13      -1.026573173303e-13       2.537366667261e-21       1.688342029468e-14       1.688342029433e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  738       2.869413993568e-10       4.249098972336e-12      -1.854810618920e-11       0.000000000000e+00       8.758582090325e-17       8.758582084469e-17       5.845683326332e-26      -1.030031734668e-13      -1.030031759838e-13       2.516935210814e-21       1.668657190449e-14       1.668657190401e-14     -1.221156836813e-254       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  739       2.881261829161e-10       4.214568329226e-12      -1.859914580693e-11       0.000000000000e+00       8.674296198203e-17       8.674296192411e-17       5.783244040989e-26      -1.033328600169e-13      -1.033328625154e-13       2.498526569046e-21       1.648929277322e-14       1.648929277265e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  740       2.893141789444e-10       4.179648613084e-12      -1.864520757242e-11       0.000000000000e+00       8.590717748917e-17       8.590717743191e-17       5.720873233702e-26      -1.036464738051e-13      -1.036464762898e-13       2.484717277349e-21       1.629161548605e-14       1.629161548547e-14      3.289826732093e-255       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  741       2.905046319559e-10       4.144355855521e-12      -1.868627011375e-11       0.000000000000e+00       8.507842590553e-17       8.507842584892e-17       5.658840568872e-26      -1.039441273345e-13      -1.039441298045e-13       2.470076609838e-21       1.609357209862e-14       1.609357209807e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  742       2.916968208459e-10       4.108706218984e-12      -1.872231325662e-11       0.000000000000e+00       8.425666539383e-17       8.425666533785e-17       5.597397606836e-26      -1.042259345482e-13      -1.042259369983e-13       2.450094993375e-21       1.589519454437e-14       1.589519454392e-14     -8.862745308310e-256       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  743       2.928904272366e-10       4.072715973295e-12      -1.875331396120e-11       0.000000000000e+00       8.344185465406e-17       8.344185459870e-17       5.536719489767e-26      -1.044919972001e-13      -1.044919996323e-13       2.432223596468e-21       1.569651416438e-14       1.569651416406e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  744       2.940851433067e-10       4.036401530290e-12      -1.877925096525e-11       0.000000000000e+00       8.263395207792e-17       8.263395202317e-17       5.476955490994e-26      -1.047424178582e-13      -1.047424202821e-13       2.423948175536e-21       1.549756216051e-14       1.549756216032e-14      2.387576033209e-256       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  745       2.952803011705e-10       3.999779385737e-12      -1.880011290283e-11       0.000000000000e+00       8.183291653748e-17       8.183291648335e-17       5.418224844916e-26      -1.049773104231e-13      -1.049773128437e-13       2.420576395358e-21       1.529836916275e-14       1.529836916268e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  746       2.964751395908e-10       3.962866170985e-12      -1.881589058712e-11       0.000000000000e+00       8.103870659504e-17       8.103870654154e-17       5.360644957212e-26      -1.051967920036e-13      -1.051967944187e-13       2.415142176286e-21       1.509896568585e-14       1.509896568588e-14     -6.431908894918e-257       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  747       2.976689020336e-10       3.925678599941e-12      -1.882657312281e-11       0.000000000000e+00       8.025128131157e-17       8.025128125866e-17       5.304353990860e-26      -1.054009765605e-13      -1.054009789645e-13       2.404013966273e-21       1.489938177280e-14       1.489938177285e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  748       2.988609168242e-10       3.888233523928e-12      -1.883214978929e-11       0.000000000000e+00       7.947059945197e-17       7.947059939957e-17       5.249487490828e-26      -1.055899784378e-13      -1.055899808240e-13       2.386198164688e-21       1.469964739145e-14       1.469964739146e-14      1.732671863129e-257       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  749       3.000508646408e-10       3.850547886464e-12      -1.883261188507e-11       0.000000000000e+00       7.869662028296e-17       7.869662023100e-17       5.196146593873e-26      -1.057639122488e-13      -1.057639146168e-13       2.367998563984e-21       1.449979211897e-14       1.449979211889e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  750       3.012383777510e-10       3.812638773266e-12      -1.882795171957e-11       0.000000000000e+00       7.792930277073e-17       7.792930271920e-17       5.144404941766e-26      -1.059228947113e-13      -1.059228970672e-13       2.355923653897e-21       1.429984550284e-14       1.429984550269e-14     -4.667524005470e-258       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  751       3.024225419939e-10       3.774523372308e-12      -1.881816315375e-11       0.000000000000e+00       7.716860632903e-17       7.716860627794e-17       5.094258621534e-26      -1.060670463094e-13      -1.060670486592e-13       2.349753884236e-21       1.409983681864e-14       1.409983681849e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  752       3.036024701032e-10       3.736219029254e-12      -1.880324187194e-11       0.000000000000e+00       7.641449006629e-17       7.641449001569e-17       5.045672264031e-26      -1.061964900147e-13      -1.061964923617e-13       2.346985642283e-21       1.389979536112e-14       1.389979536104e-14      1.257333911655e-258       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  753       3.047779570995e-10       3.697743244374e-12      -1.878318880293e-11       0.000000000000e+00       7.566691354288e-17       7.566691349281e-17       4.998563127809e-26      -1.063113504856e-13      -1.063113528284e-13       2.342772435016e-21       1.369975024350e-14       1.369975024352e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  754       3.059488200934e-10       3.659113686870e-12      -1.875800709233e-11       0.000000000000e+00       7.492583602000e-17       7.492583597044e-17       4.952831018531e-26      -1.064117541301e-13      -1.064117564634e-13       2.333303998641e-21       1.349973060863e-14       1.349973060872e-14     -3.386948259914e-259       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  755       3.071142752888e-10       3.620348171391e-12      -1.872770281581e-11       0.000000000000e+00       7.419121719994e-17       7.419121715087e-17       4.908355681896e-26      -1.064978281626e-13      -1.064978304840e-13       2.321421202596e-21       1.329976537984e-14       1.329976537995e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  756       3.082734739043e-10       3.581464661731e-12      -1.869228436655e-11       0.000000000000e+00       7.346301650263e-17       7.346301645406e-17       4.865004033095e-26      -1.065697016138e-13      -1.065697039246e-13       2.310724931703e-21       1.309988345223e-14       1.309988345233e-14      9.123477224789e-260       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  757       3.094259321480e-10       3.542481195700e-12      -1.865176572329e-11       0.000000000000e+00       7.274119383739e-17       7.274119378928e-17       4.822614529881e-26      -1.066275054928e-13      -1.066275077939e-13       2.301053431627e-21       1.290011331953e-14       1.290011331957e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  758       3.105712230713e-10       3.503415920396e-12      -1.860616253251e-11       0.000000000000e+00       7.202570885059e-17       7.202570880288e-17       4.781015378185e-26      -1.066713720704e-13      -1.066713743622e-13       2.291805353779e-21       1.270048337201e-14       1.270048337197e-14     -2.457571439395e-260       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  759       3.117087866436e-10       3.464286970016e-12      -1.855549055779e-11       0.000000000000e+00       7.131652167579e-17       7.131652162845e-17       4.740026061097e-26      -1.067014321555e-13      -1.067014344400e-13       2.284438078232e-21       1.250102149774e-14       1.250102149760e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  760       3.128380104230e-10       3.425112554315e-12      -1.849976622324e-11       0.000000000000e+00       7.061359218169e-17       7.061359213470e-17       4.699469341645e-26      -1.067178174345e-13      -1.067178197141e-13       2.279557859495e-21       1.230175546146e-14       1.230175546125e-14      6.619815283314e-261       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  761       3.139582170757e-10       3.385910826296e-12      -1.843900755018e-11       0.000000000000e+00       6.991688068745e-17       6.991688064082e-17       4.659193970234e-26      -1.067206601471e-13      -1.067206624193e-13       2.272226230762e-21       1.210271256845e-14       1.210271256824e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  762       3.150687905206e-10       3.346700001034e-12      -1.837323434324e-11       0.000000000000e+00       6.922634725211e-17       6.922634720589e-17       4.619069070884e-26      -1.067100950960e-13      -1.067100973544e-13       2.258452635506e-21       1.190392001430e-14       1.190392001414e-14     -1.783115946483e-261       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  763       3.161694398593e-10       3.307498232233e-12      -1.830247098030e-11       0.000000000000e+00       6.854195241178e-17       6.854195236600e-17       4.579022552804e-26      -1.066862623983e-13      -1.066862646421e-13       2.243795381871e-21       1.170540456571e-14       1.170540456562e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  764       3.172598622877e-10       3.268323726061e-12      -1.822674237130e-11       0.000000000000e+00       6.786365644715e-17       6.786365640177e-17       4.539012330658e-26      -1.066493025683e-13      -1.066493048023e-13       2.233998026548e-21       1.150719287415e-14       1.150719287408e-14      4.802941764216e-262       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  765       3.183393814443e-10       3.229194598717e-12      -1.814606982456e-11       0.000000000000e+00       6.719142007761e-17       6.719142003258e-17       4.499058806849e-26      -1.065993477845e-13      -1.065993500102e-13       2.225731017498e-21       1.130931112714e-14       1.130931112703e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  766       3.194072962986e-10       3.190129005345e-12      -1.806047645532e-11       0.000000000000e+00       6.652520377685e-17       6.652520373216e-17       4.459203642173e-26      -1.065365310431e-13      -1.065365332577e-13       2.214582144205e-21       1.111178535875e-14       1.111178535860e-14     -1.293686699514e-262       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  767       3.204631987626e-10       3.151144991866e-12      -1.796999528636e-11       0.000000000000e+00       6.586496850632e-17       6.586496846199e-17       4.419510095950e-26      -1.064609927894e-13      -1.064609949905e-13       2.201073021546e-21       1.091464104003e-14       1.091464103988e-14       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  768       3.215066551077e-10       3.112260628169e-12      -1.787466244941e-11       0.000000000000e+00       6.521067499749e-17       6.521067495361e-17       4.380043880998e-26      -1.063728758181e-13      -1.063728780049e-13       2.186814230678e-21       1.071790344743e-14       1.071790344736e-14      3.484536290004e-263       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
